films,shortFilms,tvShows,videoGames,parkAttractions,allies,enemies,_id,name,url
"['Hercules (film)', 'Hercules: Zero to Hero', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains""]",[],"['Hercules (TV series)', 'House of Mouse', 'A Poem Is...', 'Once Upon a Time']","['Hercules (video game)', 'Kingdom Hearts (series)', 'Disney Tsum Tsum', 'Disney Emoji Blitz', 'Disney Heroes: Battle Mode', 'Disney Magic Kingdoms', ""Disney Sorcerer's Arena""]","['Fantasmic!', 'Disney Stars and Motorcars Parade', 'Happily Ever After (fireworks show)']",[],[],4458,Megara,https://api.disneyapi.dev/characters/4458
['Super Buddies'],[],[],[],[],[],[],4459,Megasis,https://api.disneyapi.dev/characters/4459
[],[],"['Darkwing Duck', 'DuckTales (2017 series)']","['Darkwing Duck (video game)', 'Disney Heroes: Battle Mode', ""Disney Sorcerer's Arena""]",[],[],[],4460,Megavolt,https://api.disneyapi.dev/characters/4460
[],[],['Kim Possible'],[],[],[],[],4461,Mego,https://api.disneyapi.dev/characters/4461
[],[],['Aaron Stone'],[],[],[],[],4462,Ram Mehta,https://api.disneyapi.dev/characters/4462
[],[],['Stitch & Ai'],[],[],[],[],4463,Meiying,https://api.disneyapi.dev/characters/4463
[],[],['Timon & Pumbaa'],[],[],[],[],4464,Mel,https://api.disneyapi.dev/characters/4464
['Angels in the Outfield'],[],[],[],[],[],[],4465,Mel Clark,https://api.disneyapi.dev/characters/4465
['Fantasia'],[],[],[],[],[],[],4466,Melinda,https://api.disneyapi.dev/characters/4466
[],[],[],[],[],[],[],4467,Aunt Melinda,https://api.disneyapi.dev/characters/4467
[],[],['Phineas and Ferb'],[],[],[],[],4468,Melissa,https://api.disneyapi.dev/characters/4468
['The Little Mermaid II: Return to the Sea'],[],[],"['The Little Mermaid II: Return to the Sea (video game)', 'The Little Mermaid II: Pinball Frenzy']",[],[],[],4469,Melody,https://api.disneyapi.dev/characters/4469
[],[],['Gravity Falls'],[],[],[],[],4470,Melody,https://api.disneyapi.dev/characters/4470
[],[],['Little Einsteins'],[],[],[],[],4471,Melody,https://api.disneyapi.dev/characters/4471
['Leroy & Stitch'],[],"['Lilo & Stitch: The Series', 'Stitch!']",[],[],[],[],4472,Melty,https://api.disneyapi.dev/characters/4472
"[""Doug's 1st Movie""]",[],[],[],[],[],[],4473,Herman Melville,https://api.disneyapi.dev/characters/4473
['Chicken Little'],[],[],[],[],[],[],4474,Melvin,https://api.disneyapi.dev/characters/4474
[],[],[],[],"['Country Bear Jamboree', 'Country Bear Vacation Hoedown', 'Country Bear Christmas Special', 'The Many Adventures of Winnie the Pooh (attraction)']",[],[],4475,"Melvin, Buff, and Max",https://api.disneyapi.dev/characters/4475
['Bambi II'],[],[],[],[],[],[],4476,Mena,https://api.disneyapi.dev/characters/4476
[],[],[],[],[],[],[],4477,Luis Mendoza,https://api.disneyapi.dev/characters/4477
[],[],['Elena of Avalor'],[],[],[],[],4478,Professor Mendoza,https://api.disneyapi.dev/characters/4478
['Holes'],[],[],[],[],[],[],4479,Myra Menke,https://api.disneyapi.dev/characters/4479
[],[],['Recess'],[],[],[],[],4480,Menlo,https://api.disneyapi.dev/characters/4480
['Aladdin and the King of Thieves'],[],['Aladdin (TV series)'],[],[],[],[],4481,Merc,https://api.disneyapi.dev/characters/4481
"[""Pirates of the Caribbean: Dead Man's Chest"", ""Pirates of the Caribbean: At World's End""]",[],[],[],[],[],[],4482,Ian Mercer,https://api.disneyapi.dev/characters/4482
[],[],['Quack Pack'],[],[],[],[],4483,Alexandra and Cassandra Mergancer,https://api.disneyapi.dev/characters/4483
"['The Sword in the Stone', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains""]",[],"['House of Mouse', 'Once Upon a Time', 'Sofia the First', 'At Home With Olaf', 'The Wonderful World of Mickey Mouse']","['Kingdom Hearts (series)', 'Disney Infinity (series)', 'Disney Magic Kingdoms', 'Disney Heroes: Battle Mode', 'Disney Emoji Blitz', 'Disney Getaway Blast', ""Disney Sorcerer's Arena"", 'Disney Tsum Tsum (game)']","['Sword in the Stone (attraction)', 'Sorcerers of the Magic Kingdom', 'Magic Happens']",[],[],4484,Merlin,https://api.disneyapi.dev/characters/4484
[],[],['Legend of the Three Caballeros'],[],[],[],[],4485,Merlin,https://api.disneyapi.dev/characters/4485
"[""The Sorcerer's Apprentice (film)""]",[],[],[],[],[],[],4486,Merlin,https://api.disneyapi.dev/characters/4486
['The Sword in the Stone'],[],[],"['Disney Heroes: Battle Mode', 'Disney Emoji Blitz']",[],[],[],4487,Merlin's sugar bowl,https://api.disneyapi.dev/characters/4487
['DuckTales the Movie: Treasure of the Lost Lamp'],[],['DuckTales (2017 series)'],"['Legend of Illusion starring Mickey Mouse', ""Donald Duck: Goin' Quackers!""]",[],[],[],4488,Merlock the Magician,https://api.disneyapi.dev/characters/4488
"['Peter Pan (film)', 'Return to Never Land']",[],"['Jake and the Never Land Pirates', 'Once Upon a Time']","['Peter Pan: Adventures in Never Land', 'Kinect Disneyland Adventures', 'Disney Emoji Blitz', ""Disney Sorcerer's Arena""]","[""Peter Pan's Flight""]",[],[],4489,Mermaids,https://api.disneyapi.dev/characters/4489
['Pirates of the Caribbean: On Stranger Tides'],[],[],"['LEGO Pirates of the Caribbean: The Video Game', 'Disney Universe', 'Disney Crossy Road']","['Pirates of the Caribbean (ride)', 'The Legend of Captain Jack Sparrow', 'Pirates of the Caribbean: Battle for the Sunken Treasure']",[],[],4490,Mermaids of Whitecap Bay,https://api.disneyapi.dev/characters/4490
[],[],['Gravity Falls'],[],[],[],[],4491,Mermando,https://api.disneyapi.dev/characters/4491
"['The Little Mermaid', 'The Little Mermaid II: Return to the Sea', ""The Little Mermaid: Ariel's Beginning"", 'Splash', 'Splash, Too', 'Peter Pan (film)', 'The Chronicles of Narnia: The Lion, the Witch and the Wardrobe', 'Descendants 2', 'The Thirteenth Year', 'Dumbo (2019 film)', 'Onward']",['King Neptune'],"['The Little Mermaid (TV series)', 'Adventures of the Gummi Bears', 'Aladdin (TV series)', 'American Dragon: Jake Long', 'Once Upon a Time', 'Sofia the First', 'Gravity Falls', 'Penn Zero: Part-Time Hero', 'Star vs. the Forces of Evil', 'Tangled: The Series', 'Pickle and Peanut', 'Elena of Avalor', 'DuckTales (2017 series)', 'Pair of Kings']","['Kingdom Hearts (series)', ""Disney Sorcerer's Arena""]",[],[],[],4492,Merpeople,https://api.disneyapi.dev/characters/4492
['The Story of Robin Hood and His Merrie Men'],[],['Once Upon a Time'],[],[],[],[],4493,Merrie Men,https://api.disneyapi.dev/characters/4493
[],[],[],[],"['Pleasure Island (Downtown Disney)', 'Adventurers Club', 'Skipper Canteen', 'The Tropical Hideaway', ""Disney's Grand Floridian Resort & Spa""]",[],[],4494,Merriweather Adam Pleasure,https://api.disneyapi.dev/characters/4494
[],[],['The Little Mermaid (TV series)'],[],[],[],[],4495,Mervikings,https://api.disneyapi.dev/characters/4495
[],[],['Lilo & Stitch: The Series'],[],[],[],[],4496,Merwin and Dean,https://api.disneyapi.dev/characters/4496
['The Jungle Book 2'],[],[],[],[],[],[],4497,Messua,https://api.disneyapi.dev/characters/4497
[],[],[],[],[],[],[],4498,Vas Mehta,https://api.disneyapi.dev/characters/4498
['Sofia the First: Once Upon a Princess'],[],['Sofia the First'],[],[],[],[],4499,Mia (Sofia the First),https://api.disneyapi.dev/characters/4499
[],[],['T.O.T.S.'],[],[],[],[],4500,Mia Beakman,https://api.disneyapi.dev/characters/4500
"['The Princess Diaries', 'The Princess Diaries 2: Royal Engagement']",[],[],[],[],[],[],4501,Mia Thermopolis,https://api.disneyapi.dev/characters/4501
"['Cinderella (1950 film)', 'Cinderella II: Dreams Come True', 'Cinderella III: A Twist in Time', ""Mickey's Magical Christmas: Snowed in at the House of Mouse"", ""Mickey's House of Villains"", 'Cinderella (2015 film)', 'Ralph Breaks the Internet']",[],['House of Mouse'],['Kingdom Hearts: Birth by Sleep'],"[""Cinderella's Golden Carousel"", ""Cinderella's Fairy Tale Hall"", 'Fantasmic!', 'Main Street Electrical Parade', 'Once Upon a Time (Tokyo Disneyland)']",[],[],4502,Mice,https://api.disneyapi.dev/characters/4502
['G-Force'],[],[],[],[],[],[],4503,The Mice,https://api.disneyapi.dev/characters/4503
[],[],"[""It's a Small World: The Animated Series""]","['Kinect Disneyland Adventures', 'Disney Infinity: 2.0 Edition']","[""Walt Disney's Enchanted Tiki Room"", 'The Enchanted Tiki Room: Under New Management']",[],[],4504,Michael,https://api.disneyapi.dev/characters/4504
[],[],['Mickey Mouse (TV series)'],[],[],[],[],4505,Mickey's Scooter,https://api.disneyapi.dev/characters/4505
[],[],['DuckTales'],[],[],[],[],4506,Micro Ducks,https://api.disneyapi.dev/characters/4506
"[""Mickey's House of Villains""]",[],['House of Mouse'],[],[],[],[],4507,Microphone Mike,https://api.disneyapi.dev/characters/4507
['Aladdin and the King of Thieves'],"['The Golden Touch', ""Mickey's Polo Team""]","['Once Upon a Time', 'Legend of the Three Caballeros']",[],[],[],[],4508,King Midas,https://api.disneyapi.dev/characters/4508
[],[],['Hercules (TV series)'],[],[],[],[],4509,King Midas,https://api.disneyapi.dev/characters/4509
[],[],"[""Chip 'n Dale Rescue Rangers""]",[],[],[],[],4510,Midge,https://api.disneyapi.dev/characters/4510
['The Story of Robin Hood and His Merrie Men'],[],[],[],[],[],[],4511,Midge,https://api.disneyapi.dev/characters/4511
['Mighty Joe Young'],[],[],[],[],[],[],4512,Mighty Joe Young,https://api.disneyapi.dev/characters/4512
['Elena and the Secret of Avalor'],[],['Elena of Avalor'],[],[],[],[],4513,"Migs, Luna, and Skylar",https://api.disneyapi.dev/characters/4513
[],[],['Pair of Kings'],[],[],[],[],4514,Mikayla Makoola,https://api.disneyapi.dev/characters/4514
['Never Cry Wolf'],[],[],[],[],[],[],4515,Mike,https://api.disneyapi.dev/characters/4515
[],[],['Motorcity'],[],[],[],[],4516,Mike,https://api.disneyapi.dev/characters/4516
[],[],"['Mira, Royal Detective']",[],[],[],[],4517,Mikku and Chikku,https://api.disneyapi.dev/characters/4517
[],[],[],[],[],[],[],4518,Miklos the Grey Mouse,https://api.disneyapi.dev/characters/4518
['Meet the Robinsons'],[],[],[],[],[],[],4519,Mildred Duffy,https://api.disneyapi.dev/characters/4519
['Avalon High'],[],[],[],[],[],[],4520,Miles,https://api.disneyapi.dev/characters/4520
[],[],"[""Sheriff Callie's Wild West""]",[],[],[],[],4521,Milk Bandit,https://api.disneyapi.dev/characters/4521
['The Ugly Dachshund'],[],[],[],[],[],[],4522,Milkman,https://api.disneyapi.dev/characters/4522
['The Aristocats'],[],[],[],[],[],[],4523,The Milkman,https://api.disneyapi.dev/characters/4523
['Into the Woods'],[],[],[],[],[],[],4524,Milky White,https://api.disneyapi.dev/characters/4524
['A Mom for Christmas'],[],[],[],[],[],[],4525,Amy Miller,https://api.disneyapi.dev/characters/4525
[],[],['Lizzie McGuire'],[],[],[],[],4526,Claire Miller,https://api.disneyapi.dev/characters/4526
"['The Santa Clause', 'The Santa Clause 2', 'The Santa Clause 3: The Escape Clause']",[],[],[],[],[],[],4527,Laura Calvin Miller,https://api.disneyapi.dev/characters/4527
"['The Santa Clause', 'The Santa Clause 2', 'The Santa Clause 3: The Escape Clause']",[],[],[],[],[],[],4528,Neil Miller,https://api.disneyapi.dev/characters/4528
[],[],[],[],[],[],[],4529,Millicent Webfoot,https://api.disneyapi.dev/characters/4529
[],"[""Mickey's Christmas Carol""]","['Mickey Mouse Works', ""Minnie's Bow-Toons"", 'Mickey Mouse Clubhouse', 'Mickey Mouse Mixed-Up Adventures']",[],[],[],[],4530,Millie and Melody Mouse,https://api.disneyapi.dev/characters/4530
"['Phineas and Ferb the Movie: Across the 2nd Dimension', 'Phineas and Ferb The Movie: Candace Against the Universe']",[],['Phineas and Ferb'],['Phineas and Ferb Ride Again'],[],[],[],4531,Milly,https://api.disneyapi.dev/characters/4531
['Dumbo (2019 film)'],[],[],[],[],[],[],4532,Milly Farrier,https://api.disneyapi.dev/characters/4532
['Mars Needs Moms'],[],[],[],[],[],[],4533,Milo,https://api.disneyapi.dev/characters/4533
[],[],['Fish Hooks'],['Disney XD Jump the Shark'],[],[],[],4534,Milo,https://api.disneyapi.dev/characters/4534
[],[],['Sofia the First'],[],[],[],[],4535,Milo,https://api.disneyapi.dev/characters/4535
['Mars Needs Moms'],[],[],[],[],[],[],4536,Milo's Father,https://api.disneyapi.dev/characters/4536
['Secret of the Wings'],[],[],[],[],[],[],4537,Milori's Snowy Owl,https://api.disneyapi.dev/characters/4537
"['Secret of the Wings', 'The Pirate Fairy']",[],[],[],[],[],[],4538,Lord Milori,https://api.disneyapi.dev/characters/4538
[],"['Puss Café', 'Plutopia', 'Cold Turkey']",[],['Epic Mickey'],[],[],[],4539,Milton,https://api.disneyapi.dev/characters/4539
"[""Stanley's Dinosaur Round-Up""]",[],['Stanley (TV series)'],[],[],[],[],4540,Mimi,https://api.disneyapi.dev/characters/4540
['Jungle 2 Jungle'],[],[],[],[],[],[],4541,Mimi-Siku Cromwell,https://api.disneyapi.dev/characters/4541
[],[],['Phineas and Ferb'],[],[],[],[],4542,Mindy,https://api.disneyapi.dev/characters/4542
['Bolt (film)'],[],[],[],[],[],[],4543,Mindy Parker,https://api.disneyapi.dev/characters/4543
"[""Rodgers & Hammerstein's Cinderella""]",[],[],[],[],[],[],4544,Minerva,https://api.disneyapi.dev/characters/4544
[],[],['Elena of Avalor'],[],[],[],[],4545,"Mingo, Zoom, and Estrella",https://api.disneyapi.dev/characters/4545
['Moana'],['Gone Fishing'],[],['Moana: Rhythm Run'],[],[],[],4546,Mini Maui,https://api.disneyapi.dev/characters/4546
['Meet the Robinsons'],[],[],[],[],[],[],4547,Mini Doris,https://api.disneyapi.dev/characters/4547
[],[],['Big Hero 6: The Series'],[],[],[],[],4548,Mini-Max,https://api.disneyapi.dev/characters/4548
[],[],['Sofia the First'],['Disney Tsum Tsum (game)'],[],[],[],4549,Minimus,https://api.disneyapi.dev/characters/4549
[],[],['Girl Meets World'],[],[],[],[],4550,Farkle Minkus,https://api.disneyapi.dev/characters/4550
[],[],['Mickey Mouse (TV series)'],[],[],[],[],4551,Minnie's Scooter,https://api.disneyapi.dev/characters/4551
[],[],['Aladdin (TV series)'],[],[],[],[],4552,Minos and Fatima,https://api.disneyapi.dev/characters/4552
['Hercules (film)'],[],['Hercules (TV series)'],"['Hercules (video game)', 'Hades Challenge', ""Disney's Arcade Frenzy""]",[],[],[],4553,Minotaur,https://api.disneyapi.dev/characters/4553
"['Sleeping Beauty', 'Disney Princess Enchanted Tales: Follow Your Dreams']",[],[],[],[],[],[],4554,The Minstrel,https://api.disneyapi.dev/characters/4554
[],[],"['Mira, Royal Detective']",[],[],[],[],4555,Mira,https://api.disneyapi.dev/characters/4555
[],[],['Aladdin (TV series)'],[],[],[],[],4556,Mirage,https://api.disneyapi.dev/characters/4556
[],[],['W.I.T.C.H. (TV series)'],[],[],[],[],4557,Miranda,https://api.disneyapi.dev/characters/4557
"['Sofia the First: Once Upon a Princess', 'Elena and the Secret of Avalor']",[],"['Sofia the First', 'Elena of Avalor']",[],[],[],[],4558,Queen Miranda,https://api.disneyapi.dev/characters/4558
[],[],['Miles from Tomorrowland'],[],[],[],[],4559,Mirandos,https://api.disneyapi.dev/characters/4559
[],[],['Big City Greens'],[],[],[],[],4560,Miriam Cho,https://api.disneyapi.dev/characters/4560
[],[],['Jonas L.A.'],[],[],[],[],4561,Macy Misa,https://api.disneyapi.dev/characters/4561
['Make Mine Music'],[],[],[],[],[],[],4562,"Misha, Yasha, and Vladimir",https://api.disneyapi.dev/characters/4562
['Dumbo (2019 film)'],[],[],[],[],[],[],4563,Miss Atlantis,https://api.disneyapi.dev/characters/4563
[],[],['Miles from Tomorrowland'],[],[],[],[],4564,Miss Baker,https://api.disneyapi.dev/characters/4564
['Bambi (film)'],[],"['Raw Toonage', 'House of Mouse', 'A Poem Is...']","['Kingdom Hearts χ', 'Kingdom Hearts Unchained χ', 'Disney Tsum Tsum (game)', 'Disney Emoji Blitz']",[],[],[],4565,Miss Bunny,https://api.disneyapi.dev/characters/4565
[],[],"[""Teacher's Pet""]",[],[],[],[],4566,Miss Dewygood,https://api.disneyapi.dev/characters/4566
['Bridge to Terabithia'],[],[],[],[],[],[],4567,Miss Edmunds,https://api.disneyapi.dev/characters/4567
['Bedknobs and Broomsticks'],[],[],[],[],[],[],4568,Miss Eglantine Price,https://api.disneyapi.dev/characters/4568
[],[],['Sofia the First'],[],[],[],[],4569,Miss Elodie,https://api.disneyapi.dev/characters/4569
[],[],"['Prep & Landing', 'Prep & Landing: Operation: Secret Santa', 'Prep & Landing: Naughty vs. Nice']",[],[],[],[],4570,Miss Holly,https://api.disneyapi.dev/characters/4570
['The Great Mouse Detective'],[],[],[],[],[],[],4571,Miss Kitty,https://api.disneyapi.dev/characters/4571
"['Mary Poppins (film)', 'Mary Poppins Returns']",[],[],[],[],[],[],4572,Miss Lark,https://api.disneyapi.dev/characters/4572
['Hocus Pocus'],[],[],[],[],[],[],4573,Miss Olin,https://api.disneyapi.dev/characters/4573
[],[],['Goof Troop'],[],[],[],[],4574,Ms. Pennypacker,https://api.disneyapi.dev/characters/4574
['James and the Giant Peach'],[],[],['Disney Heroes: Battle Mode'],[],[],[],4575,Miss Spider,https://api.disneyapi.dev/characters/4575
"[""Pete's Dragon""]",[],[],[],[],[],[],4576,Miss Taylor,https://api.disneyapi.dev/characters/4576
[],[],['Hercules (TV series)'],[],[],[],[],4577,Miss Thespis,https://api.disneyapi.dev/characters/4577
[],[],['Miles from Tomorrowland'],['Disney Heroes: Battle Mode'],[],[],[],4578,Mission Force One,https://api.disneyapi.dev/characters/4578
[],[],['American Dragon: Jake Long'],[],[],[],[],4579,Mister Krunkers,https://api.disneyapi.dev/characters/4579
[],[],[],[],[],[],[],4580,Mr Molay,https://api.disneyapi.dev/characters/4580
"[""Pirates of the Caribbean: At World's End""]",[],[],"[""Pirates of the Caribbean: At World's End (video game)"", 'LEGO Pirates of the Caribbean: The Video Game']",[],[],[],4581,Ching,https://api.disneyapi.dev/characters/4581
[],[],[],[],['Museum of the Weird'],[],[],4582,The Mistress of Evil,https://api.disneyapi.dev/characters/4582
[],[],['Jake and the Never Land Pirates'],[],[],[],[],4583,Misty the Wonderful Witch,https://api.disneyapi.dev/characters/4583
[],[],['Phineas and Ferb'],['Phineas and Ferb Ride Again'],[],[],[],4584,Mitch,https://api.disneyapi.dev/characters/4584
"['The Parent Trap', 'The Parent Trap II', 'The Parent Trap III']",[],[],[],[],[],[],4585,Mitch Evers,https://api.disneyapi.dev/characters/4585
[],[],"['Sonny with a Chance', 'So Random!']",[],[],[],[],4586,Grady Mitchell,https://api.disneyapi.dev/characters/4586
['Bolt (film)'],['Super Rhino'],[],[],[],[],[],4587,Mittens,https://api.disneyapi.dev/characters/4587
[],[],['Lilo & Stitch: The Series'],[],[],[],[],4588,Mitzi Suzuki and Kato Stewart,https://api.disneyapi.dev/characters/4588
[],[],[],"['Castle of Illusion starring Mickey Mouse', 'Epic Mickey: Power of Illusion', 'Castle of Illusion starring Mickey Mouse (2013 video game)']",[],[],[],4589,Mizrabel,https://api.disneyapi.dev/characters/4589
[],[],['Star Darlings'],[],[],[],[],4590,MO-J4,https://api.disneyapi.dev/characters/4590
